date,mid_price,ask_price,bid_price
2024-06-03 12:30:00,156.079,156.079,156.079
2024-06-03 12:32:00,156.079,156.079,156.079
2024-06-03 12:33:00,156.079,156.079,156.079
2024-06-03 12:35:00,156.055,156.055,156.055
2024-06-03 12:36:00,156.055,156.055,156.055
2024-06-03 12:38:00,156.055,156.055,156.055
2024-06-03 12:39:00,156.031,156.031,156.031
2024-06-03 12:40:00,156.031,156.031,156.031
2024-06-03 12:42:00,156.031,156.031,156.031
2024-06-03 12:43:00,156.055,156.055,156.055
2024-06-03 12:45:00,156.031,156.031,156.031
2024-06-03 12:46:00,156.055,156.055,156.055
2024-06-03 12:48:00,156.055,156.055,156.055
2024-06-03 12:49:00,156.031,156.031,156.031
2024-06-03 12:51:00,156.031,156.031,156.031
2024-06-03 12:52:00,156.031,156.031,156.031
2024-06-03 12:53:00,156.006,156.006,156.006
2024-06-03 12:55:00,155.982,155.982,155.982
2024-06-03 12:56:00,156.006,156.006,156.006
2024-06-03 12:58:00,156.031,156.031,156.031
2024-06-03 12:59:00,156.055,156.055,156.055
2024-06-04 01:01:00,154.823,154.823,154.823
2024-06-04 01:02:00,154.823,154.823,154.823
2024-06-04 01:04:00,154.823,154.823,154.823
2024-06-04 01:05:00,154.871,154.871,154.871
2024-06-04 01:07:00,154.823,154.823,154.823
2024-06-04 01:08:00,154.823,154.823,154.823
2024-06-04 01:09:00,154.799,154.799,154.799
2024-06-04 01:11:00,154.799,154.799,154.799
2024-06-04 01:12:00,154.775,154.775,154.775
2024-06-04 01:14:00,154.799,154.799,154.799
2024-06-04 01:15:00,154.751,154.751,154.751
2024-06-04 01:17:00,154.775,154.775,154.775
2024-06-04 01:18:00,154.775,154.775,154.775
2024-06-04 01:20:00,154.799,154.799,154.799
2024-06-04 01:21:00,154.799,154.799,154.799
2024-06-04 01:23:00,154.799,154.799,154.799
2024-06-04 01:24:00,154.823,154.823,154.823
2024-06-04 01:25:00,154.847,154.847,154.847
2024-06-04 01:27:00,154.847,154.847,154.847
2024-06-04 01:28:00,154.823,154.823,154.823
2024-06-04 01:30:00,154.799,154.799,154.799
2024-06-04 01:31:00,154.775,154.775,154.775
2024-06-04 01:33:00,154.775,154.775,154.775
2024-06-04 01:34:00,154.775,154.775,154.775
2024-06-04 01:36:00,154.799,154.799,154.799
2024-06-04 01:37:00,154.799,154.799,154.799
2024-06-04 01:38:00,154.823,154.823,154.823
2024-06-04 01:40:00,154.823,154.823,154.823
2024-06-04 01:41:00,154.799,154.799,154.799
